5.881299999999999722e-02,-1.632099999999999940e-01
7.966111863001823501e-02,-1.631909090166201726e-01
1.014688436246490438e-01,-1.632681589537603450e-01
1.242104972804917856e-01,-1.634356542366562359e-01
1.478604018941457598e-01,-1.636872992905437363e-01
1.723928797622103770e-01,-1.640169985406585429e-01
1.977822531812848672e-01,-1.644186564122364913e-01
2.240028444479686409e-01,-1.648861773305133893e-01
2.510289758588610809e-01,-1.654134657207249337e-01
2.788349697105613756e-01,-1.659944260081070710e-01
3.073951482996690188e-01,-1.666229626178954704e-01
3.366838339227832266e-01,-1.672929799753259950e-01
3.666753488765033819e-01,-1.679983825056343416e-01
3.973440154574289229e-01,-1.687330746340563736e-01
4.286641559621590103e-01,-1.694909607858278988e-01
4.606100926872931378e-01,-1.702659453861846972e-01
4.931561479294305217e-01,-1.710519328603624933e-01
5.262766439851704892e-01,-1.718428276335971228e-01
5.599459031511127005e-01,-1.726325341311243933e-01
5.941382477238559279e-01,-1.734149567781801127e-01
6.288280000000000536e-01,-1.741840000000000055e-01
6.639894822761439608e-01,-1.749335682218199073e-01
6.995970168488875318e-01,-1.756575658688755981e-01
7.356249260148294278e-01,-1.763498973664028857e-01
7.720475320705695310e-01,-1.770044671396375224e-01
8.088391573127069467e-01,-1.776151796138153438e-01
8.459741240378410021e-01,-1.781759392141721021e-01
8.834267545425711354e-01,-1.786806503659436329e-01
9.211713711234965629e-01,-1.791232174943656608e-01
9.591822960772167228e-01,-1.794975450246740489e-01
9.974338517003311644e-01,-1.797975373821045497e-01
1.035900360289438771e+00,-1.800170989918929432e-01
1.074556144141138869e+00,-1.801501342792750648e-01
1.113375525552031231e+00,-1.801905476694866393e-01
1.152332826818715183e+00,-1.801322435877635020e-01
1.191402370237789610e+00,-1.799691264593414608e-01
1.230558478105854059e+00,-1.796951007094562680e-01
1.269775472719508080e+00,-1.793040707633437592e-01
1.309027676375351001e+00,-1.787899410462396310e-01
1.348289411369981483e+00,-1.781466159833798024e-01
1.387534999999999963e+00,-1.773679999999999979e-01
1.426742486140405664e+00,-1.764502972211002274e-01
1.465904799979801387e+00,-1.753989105707372820e-01
1.505018593285190498e+00,-1.742215426727322380e-01
1.544080517823576360e+00,-1.729258961509061721e-01
1.583087225361962114e+00,-1.715196736290801327e-01
1.622035367667351347e+00,-1.700105777310751132e-01
