3.973440154574289229e-01,-1.687330746340563736e-01,-7.473050692241493907e-04,-3.099868316006125502e-02,4.933565922226866921e-03,8.486500000000000155e-01,8.520710000000000228e-01
4.286641559621590103e-01,-1.694909607858278988e-01,-7.674513051915082904e-04,-3.163731823216555522e-02,5.033260597874755250e-03,8.473549999999999693e-01,8.541210000000000191e-01
4.606100926872931378e-01,-1.702659453861846972e-01,-7.815019663946580746e-04,-3.225027560086919654e-02,5.131155970970653797e-03,8.528550000000000297e-01,8.507700000000000262e-01
4.931561479294305217e-01,-1.710519328603624933e-01,-7.894570528335988517e-04,-3.283755526617217896e-02,5.227601699556588127e-03,8.478339999999999765e-01,8.488310000000000022e-01
5.262766439851704892e-01,-1.718428276335971228e-01,-7.913165645083305132e-04,-3.339915722807449555e-02,5.322954192752095935e-03,8.497940000000000493e-01,8.485000000000000320e-01
5.599459031511127005e-01,-1.726325341311243933e-01,-7.870805014188531675e-04,-3.393508148657615325e-02,5.417576610754234849e-03,8.581109999999999571e-01,8.532380000000000519e-01
5.941382477238559279e-01,-1.734149567781801127e-01,-7.767488635651667063e-04,-3.444532804167714513e-02,5.511838864837572891e-03,8.571220000000000505e-01,8.520919999999999606e-01
6.288280000000000536e-01,-1.741840000000000055e-01,-7.603216509472711295e-04,-3.492989689337747117e-02,5.606117617354191077e-03,8.666300000000000114e-01,8.485080000000000400e-01
6.639894822761439608e-01,-1.749335682218199073e-01,-7.377988635651665456e-04,-3.538878804167713832e-02,5.700796281733689491e-03,8.788719999999999866e-01,8.526690000000000103e-01
6.995970168488875318e-01,-1.756575658688755981e-01,-7.091805014188529545e-04,-3.582200148657613964e-02,5.796265022483180346e-03,8.999949999999999894e-01,8.252589999999999648e-01
7.356249260148294278e-01,-1.763498973664028857e-01,-6.744665645083301395e-04,-3.622953722807448901e-02,5.892920755187292317e-03,9.038549999999999640e-01,8.148269999999999680e-01
7.720475320705695310e-01,-1.770044671396375224e-01,-6.336570528335984257e-04,-3.661139526617217255e-02,5.991167146508162740e-03,8.985030000000000516e-01,8.061190000000000300e-01
8.088391573127069467e-01,-1.776151796138153438e-01,-5.867519663946575963e-04,-3.696757560086919026e-02,6.091414614185449751e-03,8.989669999999999606e-01,8.059349999999999570e-01
8.459741240378410021e-01,-1.781759392141721021e-01,-5.337513051915076514e-04,-3.729807823216554213e-02,6.194080327036323615e-03,8.983259999999999579e-01,7.964369999999999505e-01
8.834267545425711354e-01,-1.786806503659436329e-01,-4.746550692241486994e-04,-3.760290316006123512e-02,6.299588204955469325e-03,9.052000000000000046e-01,8.015079999999999982e-01
9.211713711234965629e-01,-1.791232174943656608e-01,-4.094632584925805775e-04,-3.788205038455627616e-02,6.408368918915087475e-03,8.957990000000000119e-01,7.972970000000000335e-01
9.591822960772167228e-01,-1.794975450246740489e-01,-3.381758729968035028e-04,-3.813551990565065136e-02,6.520859890964889917e-03,8.970329999999999693e-01,7.982190000000000119e-01
9.974338517003311644e-01,-1.797975373821045497e-01,-2.607929127368173125e-04,-3.836331172334435380e-02,6.637505294232104100e-03,9.010000000000000231e-01,8.012599999999999723e-01
1.035900360289438771e+00,-1.800170989918929432e-01,-1.773143777126221150e-04,-3.856542583763740428e-02,6.758756052921475674e-03,8.960749999999999549e-01,8.019460000000000477e-01
1.074556144141138869e+00,-1.801501342792750648e-01,-8.774026792421780194e-05,-3.874186224852978894e-02,6.885069842315261548e-03,8.984280000000000044e-01,8.016809999999999770e-01
1.113375525552031231e+00,-1.801905476694866393e-01,7.929416628395680872e-06,-3.889262095602152164e-02,7.016911088773231629e-03,9.021989999999999732e-01,7.979469999999999619e-01
1.152332826818715183e+00,-1.801322435877635020e-01,1.096946759452180624e-04,-3.901770196011258157e-02,7.154750969732673153e-03,9.050150000000000139e-01,8.014790000000000525e-01
1.191402370237789610e+00,-1.799691264593414608e-01,2.175555100262495595e-04,-3.911710526080298261e-02,7.299067413708388088e-03,8.990019999999999678e-01,8.017279999999999962e-01
1.230558478105854059e+00,-1.796951007094562680e-01,3.315119188714901180e-04,-3.919083085809271783e-02,7.450345100292688795e-03,8.994659999999999878e-01,8.025820000000000176e-01
1.269775472719508080e+00,-1.793040707633437592e-01,4.515639024809397920e-04,-3.923887875198179415e-02,7.609075460155410170e-03,9.016880000000000450e-01,7.982430000000000359e-01
1.309027676375351001e+00,-1.787899410462396310e-01,5.777114608545984731e-04,-3.926124894247021158e-02,7.775756675043892299e-03,8.973189999999999777e-01,7.968460000000000543e-01
1.348289411369981483e+00,-1.781466159833798024e-01,7.099545939924661615e-04,-3.925794142955796318e-02,7.950893677782995203e-03,9.056929999999999703e-01,7.991810000000000302e-01
1.387534999999999963e+00,-1.773679999999999979e-01,8.482933018945429653e-04,-3.922895621324505588e-02,8.134998152275094499e-03,8.991000000000000103e-01,7.991719999999999935e-01
1.426742486140405664e+00,-1.764502972211002274e-01,9.858284852682017152e-04,-3.918545802873347333e-02,8.320809099894554625e-03,8.965330000000000243e-01,8.030300000000000216e-01
1.465904799979801387e+00,-1.753989105707372820e-01,1.115661044820815241e-03,-3.913861161122519916e-02,8.500322718613421633e-03,8.985919999999999463e-01,8.004679999999999573e-01
1.505018593285190498e+00,-1.742215426727322380e-01,1.237790980552383110e-03,-3.908841696072024724e-02,8.672942743863716608e-03,8.969000000000000306e-01,8.021819999999999506e-01
1.544080517823576360e+00,-1.729258961509061721e-01,1.352218292462905756e-03,-3.903487407721858982e-02,8.838074502177436370e-03,8.988859999999999628e-01,7.984050000000000313e-01
1.583087225361962114e+00,-1.715196736290801327e-01,1.458942980552383178e-03,-3.897798296072024771e-02,8.995124911186567346e-03,9.015490000000000448e-01,8.011399999999999633e-01
1.622035367667351347e+00,-1.700105777310751132e-01,1.557965044820815159e-03,-3.891774361122521397e-02,9.143502479623068224e-03,9.011240000000000361e-01,8.010549999999999615e-01
1.660921596506746978e+00,-1.684063110807121899e-01,1.649284485268201917e-03,-3.885415602873348861e-02,9.282617307318892508e-03,9.019519999999999760e-01,7.959819999999999673e-01
1.699742563647152371e+00,-1.667145763018123839e-01,1.732901301894542801e-03,-3.878722021324508551e-02,9.411881085205965961e-03,8.982109999999999816e-01,8.052160000000000428e-01
1.738494920855571335e+00,-1.649430760181967714e-01,1.808815494699838895e-03,-3.871693616475997690e-02,9.530707095316203956e-03,8.859780000000000433e-01,8.510060000000000402e-01
1.777175319899007011e+00,-1.630995128536864014e-01,1.877027063684089765e-03,-3.864330388327818361e-02,9.638510210781506271e-03,8.509729999999999794e-01,8.547050000000000480e-01
1.815780412544462319e+00,-1.611915894321022946e-01,1.937536008847294544e-03,-3.856632336879969869e-02,9.734706895833744947e-03,8.523840000000000305e-01,8.501009999999999955e-01
1.854306850558940845e+00,-1.592270083772654721e-01,1.990342330189454750e-03,-3.848599462132452215e-02,9.818715205804785101e-03,8.508139999999999592e-01,8.524979999999999780e-01
1.892751285709445730e+00,-1.572134723129970657e-01,2.035446027710569299e-03,-3.840231764085266092e-02,9.889954787126472788e-03,8.508440000000000447e-01,8.483370000000000077e-01
1.931110369762980783e+00,-1.551586838631180132e-01,2.072847101410638191e-03,-3.831529242738410806e-02,9.947846877330631526e-03,8.505650000000000155e-01,8.486709999999999532e-01
1.969380754486548479e+00,-1.530703456514494465e-01,2.102545551289661859e-03,-3.822491898091885665e-02,9.991814305049070977e-03,8.511349999999999749e-01,8.497940000000000493e-01
2.007559091647152627e+00,-1.509561603018123865e-01,2.124541377347640737e-03,-3.813119730145692055e-02,1.002128149001358694e-02,8.500739999999999963e-01,8.530689999999999662e-01
2.045642033011796812e+00,-1.488238304380278543e-01,2.138834579584573958e-03,-3.803412738899829282e-02,1.003567444305595267e-02,8.537109999999999976e-01,8.535810000000000342e-01
2.083626230347483510e+00,-1.466810586839169261e-01,2.145425158000461088e-03,-3.793370924354298040e-02,1.003442076610792585e-02,8.530590000000000117e-01,8.522389999999999688e-01
2.121508335421217417e+00,-1.445355476633006231e-01,2.144313112595304296e-03,-3.782994286509096943e-02,1.001694965220124856e-02,8.520419999999999661e-01,8.491600000000000259e-01
2.159285000000000121e+00,-1.423949999999999938e-01,2.135498443369100979e-03,-3.772282825364227377e-02,9.982691885467640316e-03,8.479630000000000223e-01,8.496860000000000523e-01
2.196957360287233207e+00,-1.402670017687792647e-01,2.119330797492361643e-03,-3.762581871838894393e-02,9.933740175158285376e-03,8.498470000000000191e-01,8.482640000000000180e-01
2.234544490231907599e+00,-1.381586728481752624e-01,2.096159822135594628e-03,-3.755236756852303737e-02,9.872147646772588131e-03,8.484789999999999832e-01,8.470269999999999744e-01
2.272069948219408886e+00,-1.360770165676680743e-01,2.065985517298799933e-03,-3.750247480404454714e-02,9.797288492549656794e-03,8.472659999999999636e-01,8.464180000000000037e-01
2.309557292635125325e+00,-1.340290362567377047e-01,2.028807882981977992e-03,-3.747614042495348713e-02,9.708539025275342987e-03,8.527069999999999927e-01,8.492260000000000364e-01
2.347030081864444284e+00,-1.320217352448641579e-01,1.984626919185127503e-03,-3.747336443124984345e-02,9.605277678282226131e-03,8.527069999999999927e-01,8.492260000000000364e-01
2.384511874292754019e+00,-1.300621168615274381e-01,1.933442625908249769e-03,-3.749414682293362305e-02,9.486885005449644664e-03,8.530360000000000165e-01,8.457230000000000025e-01
2.422026228305441009e+00,-1.281571844362076329e-01,1.875255003151344137e-03,-3.753848760000482593e-02,9.352743681203670029e-03,8.530360000000000165e-01,8.457230000000000025e-01
2.459596702287892622e+00,-1.263139412983847465e-01,1.810064050914410826e-03,-3.760638676246345208e-02,9.202238500517111869e-03,8.512110000000000509e-01,8.549759999999999582e-01
2.497246854625497559e+00,-1.245393907775388248e-01,1.737869769197449834e-03,-3.769784431030950150e-02,9.034756378909523239e-03,8.479370000000000518e-01,8.670949999999999491e-01
2.535000243703641409e+00,-1.228405362031498860e-01,1.658672158000461597e-03,-3.781286024354296726e-02,8.849686352447202337e-03,8.479989999999999473e-01,8.714140000000000219e-01
2.572880427907712431e+00,-1.212243809046979204e-01,1.572471217323445029e-03,-3.795143456216385630e-02,8.646419577743175156e-03,8.505260000000000042e-01,8.789109999999999978e-01
2.610910965623097546e+00,-1.196979282116630017e-01,1.479266947166400998e-03,-3.811356726617216861e-02,8.424349331957224976e-03,8.256149999999999878e-01,8.969909999999999828e-01
2.649115415235185900e+00,-1.182681814535251341e-01,1.379059347529329287e-03,-3.829925835556790420e-02,8.182871012795868079e-03,8.183840000000000003e-01,9.009559999999999791e-01
2.687517335129363083e+00,-1.169421439597643497e-01,1.271848418412229679e-03,-3.850850783035106306e-02,7.921382138512357216e-03,8.086999999999999744e-01,9.002660000000000107e-01
2.726140283691016908e+00,-1.157268190598606666e-01,1.157634159815102608e-03,-3.874131569052164520e-02,7.639282347906695483e-03,8.047760000000000469e-01,9.024480000000000279e-01
2.765007819305535630e+00,-1.146292100832941308e-01,1.036416571737947641e-03,-3.899768193607965061e-02,7.335973400325620716e-03,8.014499999999999957e-01,8.974809999999999732e-01
2.804143500358305729e+00,-1.136563203595447880e-01,9.081956541807649930e-04,-3.927760656702507236e-02,7.010859175662613289e-03,8.024339999999999806e-01,8.990029999999999966e-01
2.843570885234714574e+00,-1.128151532180926286e-01,7.729714071435548825e-04,-3.958108958335791738e-02,6.663345674357895251e-03,7.963139999999999663e-01,9.003149999999999764e-01
2.883313532320149974e+00,-1.121127119884176987e-01,6.307438306263166584e-04,-3.990813098507818568e-02,6.292841017398426856e-03,7.985600000000000476e-01,9.035320000000000018e-01
2.923395000000000188e+00,-1.115560000000000024e-01,4.815129246290510796e-04,-4.025873077218587726e-02,5.898755446317912633e-03,7.985560000000000436e-01,8.979439999999999644e-01
2.963827459585661295e+00,-1.111491203287827273e-01,3.339794497623496325e-04,-4.059872772271078123e-02,5.502370336990029115e-03,8.019249999999999989e-01,9.023069999999999702e-01
3.004577534092570890e+00,-1.108845750365615862e-01,1.968441666368043455e-04,-4.089396061468268673e-02,5.125943005115093237e-03,8.035759999999999570e-01,9.002769999999999939e-01
3.045600459462175724e+00,-1.107519659315954058e-01,7.010707525241521854e-05,-4.114442944810159375e-02,4.770344589111383954e-03,7.986250000000000293e-01,8.991999999999999993e-01
3.086851471635922994e+00,-1.107408948221430406e-01,-4.623182439081774831e-05,-4.135013422296750230e-02,4.436440089709932887e-03,7.999270000000000547e-01,9.029289999999999816e-01
3.128285806555259896e+00,-1.108409635164633172e-01,-1.521725322928945551e-04,-4.151107493928040543e-02,4.125088369954519989e-03,8.026170000000000249e-01,8.990860000000000518e-01
3.169858700161632292e+00,-1.110417738228151041e-01,-2.477150484538152017e-04,-4.162725159704031702e-02,3.837142155201683519e-03,8.046020000000000394e-01,9.006939999999999946e-01
3.211525388396489156e+00,-1.113329275494572279e-01,-3.328593728735796883e-04,-4.169866419624723014e-02,3.573448033120704866e-03,7.989260000000000250e-01,9.015379999999999505e-01
3.253241107201276350e+00,-1.117040265046485570e-01,-4.076055055521880148e-04,-4.172531273690113784e-02,3.334846453693618516e-03,8.020209999999999839e-01,8.962059999999999471e-01
3.294961092517440182e+00,-1.121446724966478903e-01,-4.719534464896401812e-04,-4.170719721900205401e-02,3.122171729215213361e-03,8.018089999999999939e-01,9.000899999999999457e-01
3.336640580286429625e+00,-1.126444673337140961e-01,-5.259031956859360792e-04,-4.164431764254996476e-02,2.936252034293023588e-03,8.001770000000000271e-01,9.017789999999999973e-01
3.378234806449689653e+00,-1.131930128241060429e-01,-5.694547531410759254e-04,-4.153667400754487704e-02,2.777909405847340391e-03,8.013240000000000363e-01,9.007450000000000179e-01
3.419699006948668352e+00,-1.137799107760825434e-01,-6.026081188550596116e-04,-4.138426631398679778e-02,2.647959743111204158e-03,7.954820000000000224e-01,8.984739999999999949e-01
3.460988417724812027e+00,-1.143947629979024522e-01,-6.253632928278871376e-04,-4.118709456187571311e-02,2.547212807630401445e-03,8.008140000000000258e-01,8.937070000000000292e-01
3.502058274719568320e+00,-1.150271712978245958e-01,-6.377202750595585036e-04,-4.094515875121162995e-02,2.476472223263475811e-03,8.014050000000000340e-01,8.986840000000000384e-01
3.542863813874384427e+00,-1.156667374841078427e-01,-6.396790655500738179e-04,-4.065845888199454833e-02,2.436535476181719145e-03,7.957130000000000036e-01,8.983449999999999491e-01
3.583360271130706654e+00,-1.163030633650110196e-01,-6.312396642994327553e-04,-4.032699495422446823e-02,2.428193914869176007e-03,7.986140000000000461e-01,9.040529999999999955e-01
3.623502882429982197e+00,-1.169257507487930087e-01,-6.124020713076357494e-04,-3.995076696790138965e-02,2.452232750122641022e-03,7.992860000000000520e-01,9.019270000000000342e-01
3.663246883713658697e+00,-1.175244014437125673e-01,-5.831662865746823667e-04,-3.952977492302531259e-02,2.509431055051657145e-03,8.000580000000000469e-01,8.997060000000000057e-01
3.702547510923182017e+00,-1.180886172580286470e-01,-5.435323101005730406e-04,-3.906401881959623706e-02,2.600561765078524337e-03,7.992249999999999632e-01,9.013459999999999805e-01
3.741359999999999797e+00,-1.186080000000000051e-01,-4.935001418853073377e-04,-3.855349865761417000e-02,2.726391677938287857e-03,7.985520000000000396e-01,9.006650000000000489e-01
3.779655190620122340e+00,-1.190723001660898145e-01,-4.335158465417621306e-04,-3.804502564076788634e-02,2.891568293326449678e-03,7.987300000000000511e-01,8.991050000000000431e-01
3.817466337397810605e+00,-1.194718630055783964e-01,-3.640254886828138588e-04,-3.758541097274617493e-02,3.100744021742864349e-03,7.999110000000000387e-01,9.008530000000000149e-01
3.854842298681889545e+00,-1.197971824559503212e-01,-2.850290683084625220e-04,-3.717465465354904269e-02,3.354676777398806799e-03,7.989880000000000315e-01,8.998660000000000547e-01
3.891831932821183226e+00,-1.200387524546901868e-01,-1.965265854187081475e-04,-3.681275668317647576e-02,3.654108945885724442e-03,7.989840000000000275e-01,8.975950000000000317e-01
3.928484098164517047e+00,-1.201870669392826052e-01,-9.851804001355069461e-05,-3.649971706162848106e-02,3.999767384175248464e-03,7.989840000000000275e-01,8.975950000000000317e-01
3.964847653060715071e+00,-1.202326198472121466e-01,8.996567907009823169e-06,-3.623553578890507249e-02,4.392363420619183403e-03,8.008779999999999788e-01,9.016549999999999843e-01
4.000971455858602255e+00,-1.201659051159634506e-01,1.260172383429733923e-04,-3.602021286500622921e-02,4.832592854949511497e-03,7.982129999999999503e-01,8.975499999999999590e-01
4.036904364907003107e+00,-1.199774166830210737e-01,2.525439712943400262e-04,-3.585374828993195123e-02,5.321135958278390074e-03,8.012369999999999770e-01,9.026140000000000274e-01
4.072695238554741692e+00,-1.196576484858696415e-01,3.885767667611096979e-04,-3.573614206368225243e-02,5.858657473098158493e-03,8.036959999999999660e-01,8.987030000000000296e-01
4.108392935150641634e+00,-1.191970944619937106e-01,5.341156247432824345e-04,-3.566739418625713282e-02,6.445806613281330338e-03,8.001380000000000159e-01,8.992780000000000218e-01
4.144046313043530994e+00,-1.185862485488779344e-01,6.891605452408582902e-04,-3.564750465765658544e-02,7.083217064080596023e-03,8.028079999999999661e-01,8.995290000000000230e-01
4.179704230582230728e+00,-1.178156046840068694e-01,8.537115282538372107e-04,-3.567647347788060336e-02,7.771506982128821919e-03,8.010559999999999903e-01,8.980920000000000014e-01
4.215415546115566237e+00,-1.168756568048651134e-01,1.027768573782219088e-03,-3.575430064692919352e-02,8.511278995439052961e-03,7.972930000000000295e-01,8.987230000000000496e-01
4.251229117992362916e+00,-1.157568988489372924e-01,1.211331681826004029e-03,-3.588098616480236980e-02,9.303120203404515245e-03,8.041049999999999587e-01,9.001749999999999474e-01
4.287193804561445276e+00,-1.144498247537079627e-01,1.404400852385192253e-03,-3.605653003150011138e-02,1.014760217679860563e-02,8.002000000000000224e-01,8.998209999999999820e-01
4.323358464171638715e+00,-1.129449284566617778e-01,1.606976085459783325e-03,-3.628093224702242520e-02,1.104528095777490213e-02,8.003130000000000521e-01,9.005370000000000319e-01
4.359771955171765079e+00,-1.112327038952832803e-01,1.819057381049777461e-03,-3.655419281136931126e-02,1.199669705986715351e-02,7.992829999999999657e-01,8.980150000000000077e-01
4.396483135910651541e+00,-1.093036450070570681e-01,2.040644739155174879e-03,-3.687631172454076955e-02,1.300237546798929666e-02,7.977870000000000239e-01,9.004529999999999479e-01
4.433540864737121723e+00,-1.071482457294677948e-01,2.271738159775975145e-03,-3.724728898653680703e-02,1.406282563843544095e-02,8.045170000000000377e-01,9.006509999999999794e-01
4.470994000000000135e+00,-1.047570000000000029e-01,2.512337642912178259e-03,-3.766712459735742369e-02,1.517854149887986476e-02,7.978870000000000129e-01,8.992409999999999570e-01
4.508877963808849643e+00,-1.021286252568579939e-01,2.737772686404699000e-03,-3.809550983921766720e-02,1.623492498398631037e-02,7.986140000000000461e-01,9.000120000000000342e-01
4.547174433316186537e+00,-9.929473294112485526e-02,2.923372788094451280e-03,-3.849213599433261995e-02,1.711515236496606585e-02,7.980420000000000291e-01,8.975279999999999925e-01
4.585851649435266353e+00,-9.629515799460336423e-02,3.069137947981435532e-03,-3.885700306270227500e-02,1.781635257021473712e-02,7.998619999999999619e-01,8.997279999999999722e-01
4.624877853079342849e+00,-9.316973535909624238e-02,3.175068166065651322e-03,-3.919011104432663234e-02,1.833563471794778105e-02,7.998119999999999674e-01,9.023079999999999989e-01
4.664221285161671560e+00,-8.995829997640629461e-02,3.241163442347098217e-03,-3.949145993920569891e-02,1.867008811620050890e-02,8.020119999999999472e-01,8.981850000000000112e-01
4.703850186595505356e+00,-8.670068678833629805e-02,3.267423776825777084e-03,-3.976104974733946085e-02,1.881678226282805858e-02,8.007050000000000001e-01,9.012679999999999580e-01
4.743732798294102437e+00,-8.343673073668901596e-02,3.253849169501687490e-03,-3.999888046872793895e-02,1.877276684550544320e-02,7.979319999999999746e-01,9.052200000000000246e-01
4.783837361170713010e+00,-8.020626676326719773e-02,3.200439620374829000e-03,-4.020495210337111935e-02,1.853507174172748517e-02,8.011070000000000135e-01,9.028370000000000006e-01
4.824132116138595272e+00,-7.704912980987359272e-02,3.107195129445202049e-03,-4.037926465126900205e-02,1.810070701880888561e-02,7.998030000000000417e-01,9.021900000000000475e-01
4.864585304111002984e+00,-7.400515481831104747e-02,2.974115696712807070e-03,-4.052181811242159398e-02,1.746666293388417918e-02,8.002930000000000321e-01,9.019719999999999960e-01
4.905165166001190791e+00,-7.111417673038225584e-02,2.801201322177644497e-03,-4.063261248682888821e-02,1.662990993390774802e-02,8.006950000000000456e-01,8.985940000000000039e-01
4.945839942722412452e+00,-6.841603048789000885e-02,2.588452005839712161e-03,-4.071164777449088473e-02,1.558739865565380439e-02,7.966060000000000363e-01,9.011649999999999938e-01
4.986577875187923503e+00,-6.595055103263706975e-02,2.335867747699011798e-03,-4.075892397540759049e-02,1.433605992571643228e-02,7.971589999999999510e-01,8.980890000000000262e-01
5.027347204310979478e+00,-6.375757330642624343e-02,2.043448547755542972e-03,-4.077444108957899854e-02,1.287280476050955275e-02,8.038330000000000197e-01,9.029749999999999721e-01
5.068116171004833248e+00,-6.187693225106026540e-02,1.711194406009306120e-03,-4.075819911700510889e-02,1.119452436626692388e-02,7.990770000000000373e-01,9.009629999999999583e-01
5.108853016182741236e+00,-6.034846280834188503e-02,1.339105322460299938e-03,-4.071019805768592847e-02,9.298090139042158170e-03,7.983080000000000176e-01,8.974529999999999452e-01
5.149525980757956312e+00,-5.921199992007390722e-02,9.271812971085261618e-04,-4.063043791162145035e-02,7.180353664708714716e-03,8.011040000000000383e-01,8.956439999999999957e-01
5.190103305643735787e+00,-5.850737852805908829e-02,4.754223299539830569e-04,-4.051891867881168147e-02,4.838146718959893122e-03,7.975729999999999764e-01,9.031130000000000546e-01
5.230553231753331644e+00,-5.827443357410019842e-02,-1.617157900332764214e-05,-4.037564035925661488e-02,2.268281267308848697e-03,7.999380000000000379e-01,9.025710000000000122e-01
5.270844000000000307e+00,-5.855300000000000088e-02,-5.476004297634066943e-04,-4.020060295295625058e-02,-5.324505349114266352e-04,8.009079999999999533e-01,8.978720000000000034e-01
5.310952458644479179e+00,-5.936686855647820005e-02,-1.070731649077034855e-03,-4.001962850236154279e-02,-3.310764859235349432e-03,8.006609999999999561e-01,9.013989999999999503e-01
5.350889885337442919e+00,-6.067565322992218152e-02,-1.537432663694992228e-03,-3.985853904992343877e-02,-5.808189995908469468e-03,7.991549999999999487e-01,8.982670000000000377e-01
5.390676165077044502e+00,-6.242292381563629977e-02,-1.947703473617279574e-03,-3.971733459564195240e-02,-8.020166540242542122e-03,8.033350000000000213e-01,8.993320000000000203e-01
5.430331182861444894e+00,-6.455225010892484683e-02,-2.301544078843895808e-03,-3.959601513951706980e-02,-9.942134707473246694e-03,8.031829999999999803e-01,9.025279999999999969e-01
5.469874823688798848e+00,-6.700720190509219798e-02,-2.598954479374841579e-03,-3.949458068154879098e-02,-1.156953433276018163e-02,7.976640000000000397e-01,9.008620000000000516e-01
5.509326972557262003e+00,-6.973134899944263831e-02,-2.839934675210116673e-03,-3.941303122173711593e-02,-1.289780487118686106e-02,7.969749999999999890e-01,9.011630000000000473e-01
5.548707514464991775e+00,-7.266826118728052231e-02,-3.024484666349721088e-03,-3.935136676008205159e-02,-1.392238539776072780e-02,7.992420000000000080e-01,9.000599999999999712e-01
5.588036334410143802e+00,-7.576150826391019055e-02,-3.152604452793654824e-03,-3.930958729658360490e-02,-1.463871460741313427e-02,7.980599999999999916e-01,9.001670000000000504e-01
5.627333317390877276e+00,-7.895466002463594202e-02,-3.224294034541917882e-03,-3.928769283124176198e-02,-1.504223081499936679e-02,8.004499999999999948e-01,8.974739999999999940e-01
5.666618348405346950e+00,-8.219128626476214505e-02,-3.239553411594510261e-03,-3.928568336405652284e-02,-1.512837195529861609e-02,8.022129999999999539e-01,8.972630000000000328e-01
5.705911312451709350e+00,-8.541495677959307087e-02,-3.198382583951432396e-03,-3.930355889502788747e-02,-1.489257558301401024e-02,7.992129999999999512e-01,9.046459999999999502e-01
5.745232094528121003e+00,-8.856924136443311557e-02,-3.100781551612683852e-03,-3.934131942415586281e-02,-1.433027887277257481e-02,7.969110000000000360e-01,8.977180000000000160e-01
5.784600579632739326e+00,-9.159770981458656425e-02,-2.946750314578265063e-03,-3.939896495144045580e-02,-1.343691861912527964e-02,8.004940000000000389e-01,9.035429999999999851e-01
5.824036652763721733e+00,-9.444393192535774362e-02,-2.736288872848173861e-03,-3.947649547688164562e-02,-1.220793123654699379e-02,8.003620000000000179e-01,8.996969999999999690e-01
5.863560198919222088e+00,-9.705147749205100816e-02,-2.469397226422412849e-03,-3.957391100047944615e-02,-1.063875275943651673e-02,8.014850000000000030e-01,9.009200000000000541e-01
5.903191103097398695e+00,-9.936391630997068458e-02,-2.146075375300982024e-03,-3.969121152223385046e-02,-8.724818842116580098e-03,8.037659999999999805e-01,9.000390000000000335e-01
5.942949250296408970e+00,-1.013248181744210996e-01,-1.766323319483880522e-03,-3.982839704214486548e-02,-6.461564758833812996e-03,7.993449999999999722e-01,9.023959999999999759e-01
5.982854525514407662e+00,-1.028777528807065522e-01,-1.330141058971107473e-03,-3.998546756021249121e-02,-3.844425403758768012e-03,7.973590000000000400e-01,8.996300000000000407e-01
6.022926813749552188e+00,-1.039662902241314107e-01,-8.375285937626646138e-04,-4.016242307643672071e-02,-8.688352909859359610e-04,8.008920000000000483e-01,9.031719999999999748e-01
6.063185999999999964e+00,-1.045340000000000019e-01,-2.884859238585515094e-04,-4.035926359081756787e-02,2.469771445466288368e-03,7.976330000000000364e-01,8.993790000000000395e-01
